province_territory,category_1,category_2,category_3,total_flag,year,value
Nova Scotia,Canadian Interests,Reciprocal Employment,"Exchange Professors, Visiting Lecturers",False,2021,20
Nova Scotia,Canadian Interests,Reciprocal Employment,Reciprocal Employment - Other,False,2021,30
Nova Scotia,Canadian Interests,Reciprocal Employment,,True,2021,125
Nova Scotia,Canadian Interests,"Research, educational or training programs",,False,2021,15
Nova Scotia,Canadian Interests,Competitiveness and public policy,Spouses of skilled workers,False,2021,1060
Nova Scotia,Canadian Interests,Competitiveness and public policy,Spouses of students,False,2021,595
Nova Scotia,Canadian Interests,Competitiveness and public policy,Post-grad employment,False,2021,5970
Nova Scotia,Canadian Interests,Competitiveness and public policy,Post-doctoral Ph.D fellows and award recipients,False,2021,185
Nova Scotia,Canadian Interests,Competitiveness and public policy,Dependent of skilled worker,False,2021,0
Nova Scotia,Canadian Interests,Competitiveness and public policy,Family members of Economic PR applicants,False,2021,0
Nova Scotia,Canadian Interests,Competitiveness and public policy,,True,2021,7805
Nova Scotia,Canadian Interests,Charitable or religious work,,False,2021,75
Nova Scotia,Canadian Interests,,,True,2021,8445
Nova Scotia,Other IMP Participants,,,False,2021,445
Nova Scotia,Vulnerable workers,Vulnerable workers (subcategory),,False,2021,15
Nova Scotia,Vulnerable workers,,,True,2021,15
Nova Scotia,,,,True,2021,9990
New Brunswick,Agreements,Canada-International,Non-Trade,False,2021,15
New Brunswick,Agreements,Canada-International,North American Free Trade Agreement (NAFTA),False,2021,40
New Brunswick,Agreements,Canada-International,Other Free Trade Agreement (FTA),False,2021,5
New Brunswick,Agreements,Canada-International,General Agreement on Trade in Services (GATS) Professional,False,2021,0
New Brunswick,Agreements,Canada-International,Comprehensive Economic and Trade Agreement (CETA),False,2021,2
New Brunswick,Agreements,Canada-International,Canada-Colombia Free Trade Agreement,False,2021,2
New Brunswick,Agreements,Canada-International,Canada-United States-Mexico Agreement (CUSMA),False,2021,50
New Brunswick,Agreements,Canada-International,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),False,2021,2
New Brunswick,Agreements,Canada-International,Canada-Chile Free Trade Agreement,False,2021,0
New Brunswick,Agreements,Canada-International,Canada-Peru Free Trade Agreement,False,2021,0
New Brunswick,Agreements,Canada-International,Canada-Panama Free Trade Agreement,False,2021,0
New Brunswick,Agreements,Canada-International,,True,2021,115
New Brunswick,Agreements,Canada - Provincial/Territorial,,False,2021,750
New Brunswick,Agreements,Other Agreements,,False,2021,0
New Brunswick,Agreements,Provincial/Territorial - International,,False,2021,0
New Brunswick,Agreements,,,True,2021,860
New Brunswick,Canadian Interests,Significant benefit,,False,2021,245
New Brunswick,Canadian Interests,Reciprocal Employment,International Experience Canada (IEC),False,2021,65
New Brunswick,Canadian Interests,Reciprocal Employment,"Exchange Professors, Visiting Lecturers",False,2021,5
New Brunswick,Canadian Interests,Reciprocal Employment,Reciprocal Employment - Other,False,2021,20
New Brunswick,Canadian Interests,Reciprocal Employment,,True,2021,95
New Brunswick,Canadian Interests,"Research, educational or training programs",,False,2021,2
New Brunswick,Canadian Interests,Competitiveness and public policy,Spouses of skilled workers,False,2021,595
New Brunswick,Canadian Interests,Competitiveness and public policy,Spouses of students,False,2021,550
New Brunswick,Canadian Interests,Competitiveness and public policy,Post-grad employment,False,2021,2425
New Brunswick,Canadian Interests,Competitiveness and public policy,Post-doctoral Ph.D fellows and award recipients,False,2021,35
New Brunswick,Canadian Interests,Competitiveness and public policy,Dependent of skilled worker,False,2021,0
New Brunswick,Canadian Interests,Competitiveness and public policy,Family members of Economic PR applicants,False,2021,0
New Brunswick,Canadian Interests,Competitiveness and public policy,,True,2021,3605
New Brunswick,Canadian Interests,Charitable or religious work,,False,2021,30
New Brunswick,Canadian Interests,,,True,2021,3975
New Brunswick,Other IMP Participants,,,False,2021,290
New Brunswick,Vulnerable workers,Vulnerable workers (subcategory),,False,2021,15
New Brunswick,Vulnerable workers,,,True,2021,15
New Brunswick,,,,True,2021,5145
Quebec,Agreements,Canada-International,Non-Trade,False,2021,225
Quebec,Agreements,Canada-International,North American Free Trade Agreement (NAFTA),False,2021,750
Quebec,Agreements,Canada-International,Other Free Trade Agreement (FTA),False,2021,235
Quebec,Agreements,Canada-International,General Agreement on Trade in Services (GATS) Professional,False,2021,2
Quebec,Agreements,Canada-International,Canada-Colombia Free Trade Agreement,False,2021,35
Quebec,Agreements,Canada-International,Comprehensive Economic and Trade Agreement (CETA),False,2021,155
Quebec,Agreements,Canada-International,Canada-Korea Free Trade Agreement (CKFTA),False,2021,5
Quebec,Agreements,Canada-International,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),False,2021,80
Quebec,Agreements,Canada-International,Canada-United States-Mexico Agreement (CUSMA),False,2021,1145
Quebec,Agreements,Canada-International,Canada-Chile Free Trade Agreement,False,2021,0
Quebec,Agreements,Canada-International,Canada-Peru Free Trade Agreement,False,2021,0
Quebec,Agreements,Canada-International,Canada-Panama Free Trade Agreement,False,2021,0
Quebec,Agreements,Canada-International,Canada-Ukraine Free Trade Agreement (CUFTA),False,2021,0
Quebec,Agreements,Canada-International,,True,2021,2630
Quebec,Agreements,Canada - Provincial/Territorial,,False,2021,5
Quebec,Agreements,Other Agreements,,False,2021,0
Quebec,Agreements,Provincial/Territorial - International,,False,2021,2
Quebec,Agreements,,,True,2021,2635
Quebec,Canadian Interests,Significant benefit,,False,2021,14395
Quebec,Canadian Interests,Reciprocal Employment,International Experience Canada (IEC),False,2021,7045
Quebec,Canadian Interests,Reciprocal Employment,"Exchange Professors, Visiting Lecturers",False,2021,75
Quebec,Canadian Interests,Reciprocal Employment,Reciprocal Employment - Other,False,2021,1165
Quebec,Canadian Interests,Reciprocal Employment,,True,2021,8280
Quebec,Canadian Interests,"Research, educational or training programs",,False,2021,50
Quebec,Canadian Interests,Competitiveness and public policy,Spouses of skilled workers,False,2021,11655
Quebec,Canadian Interests,Competitiveness and public policy,Spouses of students,False,2021,4820
Quebec,Canadian Interests,Competitiveness and public policy,Post-grad employment,False,2021,26800
Quebec,Canadian Interests,Competitiveness and public policy,Post-doctoral Ph.D fellows and award recipients,False,2021,2080
Quebec,Canadian Interests,Competitiveness and public policy,Dependent of skilled worker,False,2021,0
Quebec,Canadian Interests,Competitiveness and public policy,Family members of Economic PR applicants,False,2021,0
Quebec,Canadian Interests,Competitiveness and public policy,,True,2021,45355
Quebec,Canadian Interests,Charitable or religious work,,False,2021,545
Quebec,Canadian Interests,,,True,2021,68620
Quebec,Other IMP Participants,,,False,2021,2505
Quebec,Vulnerable workers,Vulnerable workers (subcategory),,False,2021,120
Quebec,Vulnerable workers,,,True,2021,120
Quebec,,,,True,2021,73880
Ontario,Agreements,Canada-International,Non-Trade,False,2021,280
Ontario,Agreements,Canada-International,North American Free Trade Agreement (NAFTA),False,2021,2495
Ontario,Agreements,Canada-International,Other Free Trade Agreement (FTA),False,2021,380
Ontario,Agreements,Canada-International,General Agreement on Trade in Services (GATS) Professional,False,2021,5
Ontario,Agreements,Canada-International,Canada-Colombia Free Trade Agreement,False,2021,25
Ontario,Agreements,Canada-International,Canada-Korea Free Trade Agreement (CKFTA),False,2021,10
Ontario,Agreements,Canada-International,Comprehensive Economic and Trade Agreement (CETA),False,2021,165
Ontario,Agreements,Canada-International,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),False,2021,315
Ontario,Agreements,Canada-International,Canada-United States-Mexico Agreement (CUSMA),False,2021,3080
Ontario,Agreements,Canada-International,Agreement on Trade Continuity between Canada and the United Kingdom of Great Britain and Northern Ireland (CUKTCA),False,2021,2
Ontario,Agreements,Canada-International,Canada-Chile Free Trade Agreement,False,2021,0
Ontario,Agreements,Canada-International,Canada-Peru Free Trade Agreement,False,2021,0
Ontario,Agreements,Canada-International,Canada-Panama Free Trade Agreement,False,2021,0
Ontario,Agreements,Canada-International,Canada-Ukraine Free Trade Agreement (CUFTA),False,2021,0
Ontario,Agreements,Canada-International,,True,2021,6750
Ontario,Agreements,Canada - Provincial/Territorial,,False,2021,995
Ontario,Agreements,Other Agreements,,False,2021,0
Ontario,Agreements,Provincial/Territorial - International,,False,2021,2
Ontario,Agreements,,,True,2021,7745
Ontario,Canadian Interests,Significant benefit,,False,2021,16585
Ontario,Canadian Interests,Reciprocal Employment,International Experience Canada (IEC),False,2021,2530
Ontario,Canadian Interests,Reciprocal Employment,"Exchange Professors, Visiting Lecturers",False,2021,160
Ontario,Canadian Interests,Reciprocal Employment,Reciprocal Employment - Other,False,2021,2415
Ontario,Canadian Interests,Reciprocal Employment,,True,2021,5105
Ontario,Canadian Interests,"Research, educational or training programs",,False,2021,35
Ontario,Canadian Interests,Competitiveness and public policy,Spouses of skilled workers,False,2021,20505
Ontario,Canadian Interests,Competitiveness and public policy,Spouses of students,False,2021,9750
Ontario,Canadian Interests,Competitiveness and public policy,Post-grad employment,False,2021,123615
Ontario,Canadian Interests,Competitiveness and public policy,Post-doctoral Ph.D fellows and award recipients,False,2021,3215
Ontario,Canadian Interests,Competitiveness and public policy,Dependent of skilled worker,False,2021,0
Ontario,Canadian Interests,Competitiveness and public policy,Family members of Economic PR applicants,False,2021,0
Ontario,Canadian Interests,Competitiveness and public policy,,True,2021,157085
Ontario,Canadian Interests,Charitable or religious work,,False,2021,1090
Ontario,Canadian Interests,,,True,2021,179900
Ontario,Other IMP Participants,,,False,2021,7260
Ontario,Vulnerable workers,Vulnerable workers (subcategory),,False,2021,220
Ontario,Vulnerable workers,,,True,2021,220
Ontario,,,,True,2021,195130
Manitoba,Agreements,Canada-International,Non-Trade,False,2021,15
Manitoba,Agreements,Canada-International,North American Free Trade Agreement (NAFTA),False,2021,80
Manitoba,Agreements,Canada-International,Other Free Trade Agreement (FTA),False,2021,10
Manitoba,Agreements,Canada-International,General Agreement on Trade in Services (GATS) Professional,False,2021,0
Manitoba,Agreements,Canada-International,Comprehensive Economic and Trade Agreement (CETA),False,2021,2
Manitoba,Agreements,Canada-International,Canada-Colombia Free Trade Agreement,False,2021,0
Manitoba,Agreements,Canada-International,Canada-United States-Mexico Agreement (CUSMA),False,2021,145
Manitoba,Agreements,Canada-International,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),False,2021,0
Manitoba,Agreements,Canada-International,Canada-Peru Free Trade Agreement,False,2021,0
Manitoba,Agreements,Canada-International,Canada-Chile Free Trade Agreement,False,2021,0
Manitoba,Agreements,Canada-International,Canada-Ukraine Free Trade Agreement (CUFTA),False,2021,0
Manitoba,Agreements,Canada-International,,True,2021,255
Manitoba,Agreements,Canada - Provincial/Territorial,,False,2021,1550
Manitoba,Agreements,Other Agreements,,False,2021,0
Manitoba,Agreements,Provincial/Territorial - International,,False,2021,2
Manitoba,Agreements,,,True,2021,1805
Manitoba,Canadian Interests,Significant benefit,,False,2021,715
Manitoba,Canadian Interests,Reciprocal Employment,International Experience Canada (IEC),False,2021,90
Manitoba,Canadian Interests,Reciprocal Employment,"Exchange Professors, Visiting Lecturers",False,2021,10
Manitoba,Canadian Interests,Reciprocal Employment,Reciprocal Employment - Other,False,2021,170
Manitoba,Canadian Interests,Reciprocal Employment,,True,2021,270
Manitoba,Canadian Interests,"Research, educational or training programs",,False,2021,10
Manitoba,Canadian Interests,Competitiveness and public policy,Spouses of skilled workers,False,2021,1060
Manitoba,Canadian Interests,Competitiveness and public policy,Spouses of students,False,2021,1400
Manitoba,Canadian Interests,Competitiveness and public policy,Post-grad employment,False,2021,7285
Manitoba,Canadian Interests,Competitiveness and public policy,Post-doctoral Ph.D fellows and award recipients,False,2021,100
