province_territory,study_level,total_flag,year_month,year,month,value
Northwest Territories,Other Studies,False,2023-08,2023,8,0
Northwest Territories,,True,2023-08,2023,8,5
Nunavut,Secondary or less,False,2023-08,2023,8,0
Nunavut,Post Secondary,False,2023-08,2023,8,0
Nunavut,Other Studies,False,2023-08,2023,8,0
Nunavut,,True,2023-08,2023,8,0
Province/territory not stated Total,,False,2023-08,2023,8,2100
Total,,True,2023-08,2023,8,177690
Newfoundland and Labrador,Secondary or less,False,2023-09,2023,9,255
Newfoundland and Labrador,Post Secondary,False,2023-09,2023,9,640
Newfoundland and Labrador,Other Studies,False,2023-09,2023,9,25
Newfoundland and Labrador,Education level not stated,False,2023-09,2023,9,0
Newfoundland and Labrador,,True,2023-09,2023,9,920
Prince Edward Island,Secondary or less,False,2023-09,2023,9,115
Prince Edward Island,Post Secondary,False,2023-09,2023,9,345
Prince Edward Island,Other Studies,False,2023-09,2023,9,60
Prince Edward Island,Education level not stated,False,2023-09,2023,9,0
Prince Edward Island,,True,2023-09,2023,9,515
Nova Scotia,Secondary or less,False,2023-09,2023,9,900
Nova Scotia,Post Secondary,False,2023-09,2023,9,1340
Nova Scotia,Other Studies,False,2023-09,2023,9,90
Nova Scotia,Education level not stated,False,2023-09,2023,9,0
Nova Scotia,,True,2023-09,2023,9,2330
New Brunswick,Secondary or less,False,2023-09,2023,9,660
New Brunswick,Post Secondary,False,2023-09,2023,9,1395
New Brunswick,Other Studies,False,2023-09,2023,9,35
New Brunswick,Education level not stated,False,2023-09,2023,9,2
New Brunswick,,True,2023-09,2023,9,2085
Quebec,Secondary or less,False,2023-09,2023,9,1340
Quebec,Post Secondary,False,2023-09,2023,9,6595
Quebec,Other Studies,False,2023-09,2023,9,1055
Quebec,Education level not stated,False,2023-09,2023,9,2
Quebec,,True,2023-09,2023,9,8990
Ontario,Secondary or less,False,2023-09,2023,9,5675
Ontario,Post Secondary,False,2023-09,2023,9,24860
Ontario,Other Studies,False,2023-09,2023,9,2025
Ontario,Education level not stated,False,2023-09,2023,9,10
Ontario,,True,2023-09,2023,9,32570
Manitoba,Secondary or less,False,2023-09,2023,9,630
Manitoba,Post Secondary,False,2023-09,2023,9,1130
Manitoba,Other Studies,False,2023-09,2023,9,120
Manitoba,Education level not stated,False,2023-09,2023,9,2
Manitoba,,True,2023-09,2023,9,1875
Saskatchewan,Secondary or less,False,2023-09,2023,9,335
Saskatchewan,Post Secondary,False,2023-09,2023,9,650
Saskatchewan,Other Studies,False,2023-09,2023,9,25
Saskatchewan,Education level not stated,False,2023-09,2023,9,0
Saskatchewan,,True,2023-09,2023,9,1010
Alberta,Secondary or less,False,2023-09,2023,9,1325
Alberta,Post Secondary,False,2023-09,2023,9,2355
Alberta,Other Studies,False,2023-09,2023,9,140
Alberta,Education level not stated,False,2023-09,2023,9,2
Alberta,,True,2023-09,2023,9,3820
British Columbia,Secondary or less,False,2023-09,2023,9,3300
British Columbia,Post Secondary,False,2023-09,2023,9,9720
British Columbia,Other Studies,False,2023-09,2023,9,905
British Columbia,Education level not stated,False,2023-09,2023,9,5
British Columbia,,True,2023-09,2023,9,13930
Yukon,Secondary or less,False,2023-09,2023,9,20
Yukon,Post Secondary,False,2023-09,2023,9,10
Yukon,Other Studies,False,2023-09,2023,9,2
Yukon,Education level not stated,False,2023-09,2023,9,0
Yukon,,True,2023-09,2023,9,30
Northwest Territories,Secondary or less,False,2023-09,2023,9,10
Northwest Territories,Post Secondary,False,2023-09,2023,9,0
Northwest Territories,Other Studies,False,2023-09,2023,9,0
Northwest Territories,,True,2023-09,2023,9,10
Nunavut,Secondary or less,False,2023-09,2023,9,0
Nunavut,Post Secondary,False,2023-09,2023,9,2
Nunavut,Other Studies,False,2023-09,2023,9,0
Nunavut,,True,2023-09,2023,9,2
Province/territory not stated Total,,False,2023-09,2023,9,550
Total,,True,2023-09,2023,9,68635
Newfoundland and Labrador,Secondary or less,False,2023-10,2023,10,55
Newfoundland and Labrador,Post Secondary,False,2023-10,2023,10,115
Newfoundland and Labrador,Other Studies,False,2023-10,2023,10,2
Newfoundland and Labrador,Education level not stated,False,2023-10,2023,10,0
Newfoundland and Labrador,,True,2023-10,2023,10,170
Prince Edward Island,Secondary or less,False,2023-10,2023,10,80
Prince Edward Island,Post Secondary,False,2023-10,2023,10,50
Prince Edward Island,Other Studies,False,2023-10,2023,10,20
Prince Edward Island,Education level not stated,False,2023-10,2023,10,2
Prince Edward Island,,True,2023-10,2023,10,145
Nova Scotia,Secondary or less,False,2023-10,2023,10,300
Nova Scotia,Post Secondary,False,2023-10,2023,10,260
Nova Scotia,Other Studies,False,2023-10,2023,10,75
Nova Scotia,Education level not stated,False,2023-10,2023,10,2
Nova Scotia,,True,2023-10,2023,10,640
New Brunswick,Secondary or less,False,2023-10,2023,10,210
New Brunswick,Post Secondary,False,2023-10,2023,10,195
New Brunswick,Other Studies,False,2023-10,2023,10,2
New Brunswick,Education level not stated,False,2023-10,2023,10,0
New Brunswick,,True,2023-10,2023,10,410
Quebec,Secondary or less,False,2023-10,2023,10,935
Quebec,Post Secondary,False,2023-10,2023,10,1910
Quebec,Other Studies,False,2023-10,2023,10,555
Quebec,Education level not stated,False,2023-10,2023,10,2
Quebec,,True,2023-10,2023,10,3405
Ontario,Secondary or less,False,2023-10,2023,10,3755
Ontario,Post Secondary,False,2023-10,2023,10,7550
Ontario,Other Studies,False,2023-10,2023,10,745
Ontario,Education level not stated,False,2023-10,2023,10,2
Ontario,,True,2023-10,2023,10,12050
Manitoba,Secondary or less,False,2023-10,2023,10,370
Manitoba,Post Secondary,False,2023-10,2023,10,530
Manitoba,Other Studies,False,2023-10,2023,10,35
Manitoba,Education level not stated,False,2023-10,2023,10,0
Manitoba,,True,2023-10,2023,10,935
Saskatchewan,Secondary or less,False,2023-10,2023,10,285
Saskatchewan,Post Secondary,False,2023-10,2023,10,225
Saskatchewan,Other Studies,False,2023-10,2023,10,15
Saskatchewan,Education level not stated,False,2023-10,2023,10,0
Saskatchewan,,True,2023-10,2023,10,525
Alberta,Secondary or less,False,2023-10,2023,10,1005
Alberta,Post Secondary,False,2023-10,2023,10,725
Alberta,Other Studies,False,2023-10,2023,10,75
Alberta,Education level not stated,False,2023-10,2023,10,0
Alberta,,True,2023-10,2023,10,1805
British Columbia,Secondary or less,False,2023-10,2023,10,1660
British Columbia,Post Secondary,False,2023-10,2023,10,3075
British Columbia,Other Studies,False,2023-10,2023,10,320
British Columbia,Education level not stated,False,2023-10,2023,10,2
British Columbia,,True,2023-10,2023,10,5060
Yukon,Secondary or less,False,2023-10,2023,10,15
Yukon,Post Secondary,False,2023-10,2023,10,2
Yukon,Other Studies,False,2023-10,2023,10,2
Yukon,Education level not stated,False,2023-10,2023,10,0
Yukon,,True,2023-10,2023,10,15
Northwest Territories,Secondary or less,False,2023-10,2023,10,2
Northwest Territories,Post Secondary,False,2023-10,2023,10,0
Northwest Territories,Other Studies,False,2023-10,2023,10,0
Northwest Territories,,True,2023-10,2023,10,2
Nunavut,Secondary or less,False,2023-10,2023,10,0
Nunavut,Post Secondary,False,2023-10,2023,10,0
Nunavut,Other Studies,False,2023-10,2023,10,0
Nunavut,,True,2023-10,2023,10,0
Province/territory not stated Total,,False,2023-10,2023,10,245
Total,,True,2023-10,2023,10,25405
Newfoundland and Labrador,Secondary or less,False,2023-11,2023,11,65
Newfoundland and Labrador,Post Secondary,False,2023-11,2023,11,125
Newfoundland and Labrador,Other Studies,False,2023-11,2023,11,2
Newfoundland and Labrador,Education level not stated,False,2023-11,2023,11,0
Newfoundland and Labrador,,True,2023-11,2023,11,190
Prince Edward Island,Secondary or less,False,2023-11,2023,11,65
Prince Edward Island,Post Secondary,False,2023-11,2023,11,55
Prince Edward Island,Other Studies,False,2023-11,2023,11,5
Prince Edward Island,Education level not stated,False,2023-11,2023,11,0
Prince Edward Island,,True,2023-11,2023,11,125
Nova Scotia,Secondary or less,False,2023-11,2023,11,225
Nova Scotia,Post Secondary,False,2023-11,2023,11,425
Nova Scotia,Other Studies,False,2023-11,2023,11,25
Nova Scotia,Education level not stated,False,2023-11,2023,11,2
Nova Scotia,,True,2023-11,2023,11,675
New Brunswick,Secondary or less,False,2023-11,2023,11,250
New Brunswick,Post Secondary,False,2023-11,2023,11,300
New Brunswick,Other Studies,False,2023-11,2023,11,5
New Brunswick,Education level not stated,False,2023-11,2023,11,0
New Brunswick,,True,2023-11,2023,11,555
Quebec,Secondary or less,False,2023-11,2023,11,840
Quebec,Post Secondary,False,2023-11,2023,11,2825
Quebec,Other Studies,False,2023-11,2023,11,570
Quebec,Education level not stated,False,2023-11,2023,11,2
Quebec,,True,2023-11,2023,11,4240
Ontario,Secondary or less,False,2023-11,2023,11,3165
Ontario,Post Secondary,False,2023-11,2023,11,10245
Ontario,Other Studies,False,2023-11,2023,11,630
Ontario,Education level not stated,False,2023-11,2023,11,10
Ontario,,True,2023-11,2023,11,14050
Manitoba,Secondary or less,False,2023-11,2023,11,335
Manitoba,Post Secondary,False,2023-11,2023,11,600
Manitoba,Other Studies,False,2023-11,2023,11,30
Manitoba,Education level not stated,False,2023-11,2023,11,2
Manitoba,,True,2023-11,2023,11,970
Saskatchewan,Secondary or less,False,2023-11,2023,11,265
Saskatchewan,Post Secondary,False,2023-11,2023,11,285
Saskatchewan,Other Studies,False,2023-11,2023,11,15
Saskatchewan,Education level not stated,False,2023-11,2023,11,0
Saskatchewan,,True,2023-11,2023,11,560
Alberta,Secondary or less,False,2023-11,2023,11,905
Alberta,Post Secondary,False,2023-11,2023,11,1010
Alberta,Other Studies,False,2023-11,2023,11,60
Alberta,Education level not stated,False,2023-11,2023,11,2
Alberta,,True,2023-11,2023,11,1975
British Columbia,Secondary or less,False,2023-11,2023,11,1410
British Columbia,Post Secondary,False,2023-11,2023,11,3730
British Columbia,Other Studies,False,2023-11,2023,11,295
British Columbia,Education level not stated,False,2023-11,2023,11,5
British Columbia,,True,2023-11,2023,11,5440
Yukon,Secondary or less,False,2023-11,2023,11,15
Yukon,Post Secondary,False,2023-11,2023,11,5
Yukon,Other Studies,False,2023-11,2023,11,0
Yukon,Education level not stated,False,2023-11,2023,11,0
Yukon,,True,2023-11,2023,11,20
Northwest Territories,Secondary or less,False,2023-11,2023,11,2
Northwest Territories,Post Secondary,False,2023-11,2023,11,0
Northwest Territories,Other Studies,False,2023-11,2023,11,0
Northwest Territories,,True,2023-11,2023,11,2
Nunavut,Secondary or less,False,2023-11,2023,11,0
Nunavut,Post Secondary,False,2023-11,2023,11,2
Nunavut,Other Studies,False,2023-11,2023,11,0
Nunavut,,True,2023-11,2023,11,2
Province/territory not stated Total,,False,2023-11,2023,11,205
Total,,True,2023-11,2023,11,29010
Newfoundland and Labrador,Secondary or less,False,2023-12,2023,12,60
Newfoundland and Labrador,Post Secondary,False,2023-12,2023,12,325
Newfoundland and Labrador,Other Studies,False,2023-12,2023,12,35
Newfoundland and Labrador,Education level not stated,False,2023-12,2023,12,0
Newfoundland and Labrador,,True,2023-12,2023,12,415
Prince Edward Island,Secondary or less,False,2023-12,2023,12,55
Prince Edward Island,Post Secondary,False,2023-12,2023,12,230
Prince Edward Island,Other Studies,False,2023-12,2023,12,15
Prince Edward Island,Education level not stated,False,2023-12,2023,12,0
Prince Edward Island,,True,2023-12,2023,12,300
Nova Scotia,Secondary or less,False,2023-12,2023,12,265
Nova Scotia,Post Secondary,False,2023-12,2023,12,1470
Nova Scotia,Other Studies,False,2023-12,2023,12,65
Nova Scotia,Education level not stated,False,2023-12,2023,12,2
Nova Scotia,,True,2023-12,2023,12,1800
New Brunswick,Secondary or less,False,2023-12,2023,12,220
New Brunswick,Post Secondary,False,2023-12,2023,12,930
New Brunswick,Other Studies,False,2023-12,2023,12,15
New Brunswick,Education level not stated,False,2023-12,2023,12,2
New Brunswick,,True,2023-12,2023,12,1165
Quebec,Secondary or less,False,2023-12,2023,12,815
Quebec,Post Secondary,False,2023-12,2023,12,7250
Quebec,Other Studies,False,2023-12,2023,12,1180
Quebec,Education level not stated,False,2023-12,2023,12,2
Quebec,,True,2023-12,2023,12,9250
Ontario,Secondary or less,False,2023-12,2023,12,3485
Ontario,Post Secondary,False,2023-12,2023,12,56185
Ontario,Other Studies,False,2023-12,2023,12,4635
Ontario,Education level not stated,False,2023-12,2023,12,20
Ontario,,True,2023-12,2023,12,64325
Manitoba,Secondary or less,False,2023-12,2023,12,335
Manitoba,Post Secondary,False,2023-12,2023,12,2090
Manitoba,Other Studies,False,2023-12,2023,12,165
Manitoba,Education level not stated,False,2023-12,2023,12,2
Manitoba,,True,2023-12,2023,12,2590
Saskatchewan,Secondary or less,False,2023-12,2023,12,220
Saskatchewan,Post Secondary,False,2023-12,2023,12,1745
Saskatchewan,Other Studies,False,2023-12,2023,12,120
Saskatchewan,Education level not stated,False,2023-12,2023,12,0
Saskatchewan,,True,2023-12,2023,12,2085
Alberta,Secondary or less,False,2023-12,2023,12,985
Alberta,Post Secondary,False,2023-12,2023,12,5910
Alberta,Other Studies,False,2023-12,2023,12,270
Alberta,Education level not stated,False,2023-12,2023,12,2
Alberta,,True,2023-12,2023,12,7170
British Columbia,Secondary or less,False,2023-12,2023,12,1665
British Columbia,Post Secondary,False,2023-12,2023,12,15975
British Columbia,Other Studies,False,2023-12,2023,12,1190
British Columbia,Education level not stated,False,2023-12,2023,12,5
British Columbia,,True,2023-12,2023,12,18830
Yukon,Secondary or less,False,2023-12,2023,12,5
Yukon,Post Secondary,False,2023-12,2023,12,20
Yukon,Other Studies,False,2023-12,2023,12,2
Yukon,Education level not stated,False,2023-12,2023,12,0
Yukon,,True,2023-12,2023,12,30
Northwest Territories,Secondary or less,False,2023-12,2023,12,2
Northwest Territories,Post Secondary,False,2023-12,2023,12,2
Northwest Territories,Other Studies,False,2023-12,2023,12,0
Northwest Territories,,True,2023-12,2023,12,2
Nunavut,Secondary or less,False,2023-12,2023,12,0
Nunavut,Post Secondary,False,2023-12,2023,12,2
Nunavut,Other Studies,False,2023-12,2023,12,0
Nunavut,,True,2023-12,2023,12,2
Province/territory not stated Total,,False,2023-12,2023,12,490
Total,,True,2023-12,2023,12,108450
Newfoundland and Labrador,Secondary or less,False,2024-01,2024,1,75
Newfoundland and Labrador,Post Secondary,False,2024-01,2024,1,210
Newfoundland and Labrador,Other Studies,False,2024-01,2024,1,2
Newfoundland and Labrador,Education level not stated,False,2024-01,2024,1,0
Newfoundland and Labrador,,True,2024-01,2024,1,290
Prince Edward Island,Secondary or less,False,2024-01,2024,1,40
Prince Edward Island,Post Secondary,False,2024-01,2024,1,130
Prince Edward Island,Other Studies,False,2024-01,2024,1,20
Prince Edward Island,Education level not stated,False,2024-01,2024,1,0
Prince Edward Island,,True,2024-01,2024,1,190
Nova Scotia,Secondary or less,False,2024-01,2024,1,295
Nova Scotia,Post Secondary,False,2024-01,2024,1,650
Nova Scotia,Other Studies,False,2024-01,2024,1,45
Nova Scotia,Education level not stated,False,2024-01,2024,1,0
Nova Scotia,,True,2024-01,2024,1,990
New Brunswick,Secondary or less,False,2024-01,2024,1,205
New Brunswick,Post Secondary,False,2024-01,2024,1,420
New Brunswick,Other Studies,False,2024-01,2024,1,10
New Brunswick,Education level not stated,False,2024-01,2024,1,0
New Brunswick,,True,2024-01,2024,1,640
Quebec,Secondary or less,False,2024-01,2024,1,760
Quebec,Post Secondary,False,2024-01,2024,1,5285
Quebec,Other Studies,False,2024-01,2024,1,1400
Quebec,Education level not stated,False,2024-01,2024,1,2
Quebec,,True,2024-01,2024,1,7450
Ontario,Secondary or less,False,2024-01,2024,1,4220
Ontario,Post Secondary,False,2024-01,2024,1,19630
Ontario,Other Studies,False,2024-01,2024,1,1365
Ontario,Education level not stated,False,2024-01,2024,1,5
Ontario,,True,2024-01,2024,1,25220
Manitoba,Secondary or less,False,2024-01,2024,1,380
Manitoba,Post Secondary,False,2024-01,2024,1,935
Manitoba,Other Studies,False,2024-01,2024,1,75
Manitoba,Education level not stated,False,2024-01,2024,1,0
Manitoba,,True,2024-01,2024,1,1390
Saskatchewan,Secondary or less,False,2024-01,2024,1,240
Saskatchewan,Post Secondary,False,2024-01,2024,1,490
Saskatchewan,Other Studies,False,2024-01,2024,1,15
Saskatchewan,Education level not stated,False,2024-01,2024,1,0
Saskatchewan,,True,2024-01,2024,1,745
Alberta,Secondary or less,False,2024-01,2024,1,855
Alberta,Post Secondary,False,2024-01,2024,1,2640
Alberta,Other Studies,False,2024-01,2024,1,125
Alberta,Education level not stated,False,2024-01,2024,1,2
Alberta,,True,2024-01,2024,1,3625
British Columbia,Secondary or less,False,2024-01,2024,1,2360
British Columbia,Post Secondary,False,2024-01,2024,1,7265
British Columbia,Other Studies,False,2024-01,2024,1,565
British Columbia,Education level not stated,False,2024-01,2024,1,2
British Columbia,,True,2024-01,2024,1,10190
Yukon,Secondary or less,False,2024-01,2024,1,10
Yukon,Post Secondary,False,2024-01,2024,1,2
Yukon,Other Studies,False,2024-01,2024,1,0
Yukon,Education level not stated,False,2024-01,2024,1,0
Yukon,,True,2024-01,2024,1,15
Northwest Territories,Secondary or less,False,2024-01,2024,1,5
Northwest Territories,Post Secondary,False,2024-01,2024,1,2
Northwest Territories,Other Studies,False,2024-01,2024,1,0
Northwest Territories,,True,2024-01,2024,1,10
Nunavut,Secondary or less,False,2024-01,2024,1,2
Nunavut,Post Secondary,False,2024-01,2024,1,2
Nunavut,Other Studies,False,2024-01,2024,1,0
Nunavut,,True,2024-01,2024,1,2
Province/territory not stated Total,,False,2024-01,2024,1,430
Total,,True,2024-01,2024,1,51190
Newfoundland and Labrador,Secondary or less,False,2024-02,2024,2,80
Newfoundland and Labrador,Post Secondary,False,2024-02,2024,2,115
Newfoundland and Labrador,Other Studies,False,2024-02,2024,2,2
Newfoundland and Labrador,Education level not stated,False,2024-02,2024,2,0
Newfoundland and Labrador,,True,2024-02,2024,2,195
Prince Edward Island,Secondary or less,False,2024-02,2024,2,45
